QGC WPL 110
1	0	3	22	25	0	0	0	0	0	60	1
2	0	3	16	0	0	0	0	41.51859	-86.23733	80	1
3	0	3	16	0	0	0	0	41.51735	-86.23737	100	1
4	0	3	16	0	0	0	0	41.51651	-86.23852	85	1
5	0	3	189	0	0	0	0	41.51618	-86.24066	65	1
6	0	3	16	0	0	0	0	41.51637	-86.24231	45	1
7	0	3	16	0	0	0	0	41.51773	-86.24322	35	1
8	0	3	16	0	0	0	0	41.51907	-86.24283	25	1
9	0	3	16	0	0	0	0	41.51908	-86.24113	15	1
10	0	3	21	0	0	0	0	41.51905	-86.23969	1	1
